Year,Data Source,NPDES Permit Number,FRS ID,Facility Name,City,County,State,Major/Non-Major Status,Facility Latitude,Facility Longitude,SIC Code,4-Digit SIC Code,SIC Description,HUC 12 Code,Watershed Name,Total Pounds (lb/yr),Load Over Limit,Total TWPE (lb-eq/yr),TWPE Over Limit,Avg Concentration (mg/L),Max Concentration (mg/L),Average Flow (MGD),Links to TRI ID,Contains Potential Outliers?,Link to DFR
2015,ICIS,MA0100455,1.10001E+11,SOUTH HADLEY WASTEWATER TREATMENT FACILITY,CHICOPEE,HAMPDEN,MA,Major,42.205371,-72.58814,4952,4952,SEWERAGE SYSTEMS,10802010702,Stony Brook-Connecticut River,118534.0848,0,0,0,17.375,22.4,2.266666667,,,https://echo.epa.gov/detailed-facility-report?fid=MA0100455&sys=ICP
2015,ICIS,NY0026701,1.10019E+11,MAMARONECK (V) SANITARY SD,MAMARONECK,WESTCHESTER,NY,Major,40.946833,-73.733694,4952,4952,SEWERAGE SYSTEMS,20301020202,Sheldrake River-Mamaroneck River,113254,0,0,0,0,0,13.31506849,,,https://echo.epa.gov/detailed-facility-report?fid=NY0026701&sys=ICP
2015,ICIS,NY0026697,1.10019E+11,NEW ROCHELLE STP,NEW ROCHELLE,WESTCHESTER,NY,Major,40.913,-73.769361,4952,4952,SEWERAGE SYSTEMS,20301020203,East Creek-Mamaroneck Harbor,105680,0,0,0,0,0,0,,,https://echo.epa.gov/detailed-facility-report?fid=NY0026697&sys=ICP
2015,ICIS,MA0101800,1.10024E+11,WESTFIELD WASTEWATER TREATMENT PLANT,WESTFIELD,HAMPDEN,MA,Non-Major,42.125314,-72.730211,4952,4952,SEWERAGE SYSTEMS,10802060301,Moose Meadow Brook-Westfield River,82307.3,0,0,0,9.722988814,17.33123186,2.728333333,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101800&sys=ICP
2015,ICIS,CT0100625,1.10002E+11,WATERBURY WATER POLLUTION CONTROL FACILITY,WATERBURY,NEW HAVEN,CT,Major,41.52161,-73.04427,4952,4952,SEWERAGE SYSTEMS,11000051205,Long Meadow Pond Brook-Naugatuck River,79757.57604,0,0,0,1.461666667,3.84,16.4775,,,https://echo.epa.gov/detailed-facility-report?fid=CT0100625&sys=ICP
2015,ICIS,CT0000086,1.10051E+11,ALLNEX USA RESINS AND ADDITIVES MANUFACTURING FACILITY,WALLINGFORD,NEW HAVEN,CT,Major,41.435,-72.836389,2821,2821,PLSTC MAT./SYN RESINS/NV ELAST,11000040105,Outlet Quinnipiac River,76032.74057,0,0,0,0.29,1.16,0.13586975,,,https://echo.epa.gov/detailed-facility-report?fid=CT0000086&sys=ICP
2015,ICIS,MA0101061,1.10007E+11,NORTH BROOKFIELD WASTE WATER TREATMENT PLANT,NORTH BROOKFIELD,WORCESTER,MA,Major,42.248876,-72.074475,4952,4952,SEWERAGE SYSTEMS,10802040303,Upper Quaboag River,75197.7,29.76,0,29.76,5.218194777,16.37645278,0.33425,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101061&sys=ICP
2015,ICIS,NY0026719,1.10001E+11,BLIND BROOK SD WWTP,RYE,WESTCHESTER,NY,Major,40.96475,-73.690778,4952,4952,SEWERAGE SYSTEMS,11000060405,Blind Brook-Horseneck Brook,74246,0,0,0,8.602951877,13.21431888,2.8,,,https://echo.epa.gov/detailed-facility-report?fid=NY0026719&sys=ICP
2015,ICIS,NY0005941,1.10001E+11,NATIONAL GRID - NORTHPORT POWER STATION,NORTHPORT,SUFFOLK,NY,Major,40.923488,-73.342561,4911,4911,ELECTRICAL SERVICES,20302010301,Crab Meadow-Fresh Pond,70059.1075,0,0,0,1.099010695,7.9,10.41941654,,Y,https://echo.epa.gov/detailed-facility-report?fid=NY0005941&sys=ICP
2015,ICIS,MA0101478,1.10001E+11,EASTHAMPTON WASTEWATER TREATMENT PLANT,EASTHAMPTON,HAMPSHIRE,MA,Major,42.277698,-72.648897,4952,4952,SEWERAGE SYSTEMS,10802010609,Lower Manhan River,67784.7,0,0,0,8.493705728,26.47519598,0.979083333,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101478&sys=ICP
2015,ICIS,NY0026778,1.10002E+11,WATER POLL CONTR DIST,PORT WASHINGTON,NASSAU,NY,Major,40.83944,-73.69721,4952,4952,SEWERAGE SYSTEMS,20302010102,Mitchells Creek-Manhassett Bay,64443,0,0,0,7.953203262,20.65844027,2.625,,,https://echo.epa.gov/detailed-facility-report?fid=NY0026778&sys=ICP
2015,ICIS,MA0100901,1.10024E+11,SOUTHBRIDGE WASTEWTER TREATMENT FACILITY,SOUTHBRIDGE,WORCESTER,MA,Major,42.06969,-72.0063,4952,4952,SEWERAGE SYSTEMS,11000010104,Cady Brook-Quinebaug River,59124.59247,0,0,0,8.527,11,2.29,,,https://echo.epa.gov/detailed-facility-report?fid=MA0100901&sys=ICP
2015,ICIS,NH0100366,1.10002E+11,LEBANON WASTEWATER TREATMENT FACILITY,LEBANON,GRAFTON,NH,Major,43.636805,-72.320541,4952,4952,SEWERAGE SYSTEMS,10801060106,Mascoma River,57868.87914,0,0,0,6.987350784,13.79070157,1.433833333,,,https://echo.epa.gov/detailed-facility-report?fid=NH0100366&sys=ICP
2015,ICIS,NY0026620,1.10001E+11,GLEN COVE WASTEWATER TREATMENT FACILITY,GLEN COVE,NASSAU,NY,Major,40.858722,-73.641667,4952,4952,SEWERAGE SYSTEMS,20302010103,Glen Cove Creek-Hempstead Harbor,53629.91254,0,0,0,2.097222222,2.733333333,2.775,,,https://echo.epa.gov/detailed-facility-report?fid=NY0026620&sys=ICP
2015,ICIS,MA0101524,1.10001E+11,GREAT BARRINGTON WASTEWATER TREATMENT FACILITY,GREAT BARRINGTON,BERKSHIRE,MA,Major,42.18994,-73.35709,4952,4952,SEWERAGE SYSTEMS,11000050204,Ironwork Brook-Housatonic River,52530.95862,0,0,0,5.480861111,8.21,0.894083333,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101524&sys=ICP
2015,ICIS,MA0000671,1.10002E+11,CRANE WASTEWATER TREATEMENT PLANT,DALTON,BERKSHIRE,MA,Major,42.46776,-73.18482,2621,2621,PAPER MILLS,11000050103,East Branch Housatonic River,51847,0,0,0,5.651797546,7.768906344,3.016666667,,,https://echo.epa.gov/detailed-facility-report?fid=MA0000671&sys=ICP
2015,ICIS,MA0103152,1.10007E+11,BARRE WASTEWATER TREATMENT FACILITY,BARRE,WORCESTER,MA,Non-Major,42.37624,-72.12048,4952,4952,SEWERAGE SYSTEMS,10802040205,Winimusset Brook-Ware River,50585.48571,0,0,0,24.97222084,42.29872399,0.19475,,,https://echo.epa.gov/detailed-facility-report?fid=MA0103152&sys=ICP
2015,ICIS,MA0110264,1.10007E+11,"AUSTRALIS AQUACULTURE, LLC",MONTAGUE (TURNERS FALLS),FRANKLIN,MA,Non-Major,42.59159,-72.5291,921,921,FISH HATCHERIES AND PRESERVES,10802010503,Dry Brook-Connecticut River,50405.64,0,0,0,151.9092867,205.1300485,0.109166667,,,https://echo.epa.gov/detailed-facility-report?fid=MA0110264&sys=ICP
2015,ICIS,CT0100218,1.10001E+11,FARMINGTON WPCF,FARMINGTON,HARTFORD,CT,Major,41.728989,-72.828711,4952,4952,SEWERAGE SYSTEMS,10802070405,Roaring Brook-Farmington River,42569.82596,0,0,0,4.62,7.8,3.391666667,,,https://echo.epa.gov/detailed-facility-report?fid=CT0100218&sys=ICP
2015,ICIS,VT0100374,1.10002E+11,SPRINGFIELD WASTEWATER TREATMENT FACILITY,SPRINGFIELD,WINDSOR,VT,Major,43.27919,-72.46746,,,,10801060505,Black River,39607.95733,0,0,0,15.625,15.85,0.9035,,,https://echo.epa.gov/detailed-facility-report?fid=VT0100374&sys=ICP
2015,ICIS,NY0026841,1.10007E+11,BELGRAVE WPCP,GREAT NECK,NASSAU,NY,Major,40.778861,-73.7425,4952,4952,SEWERAGE SYSTEMS,20302010101,Alley Creek-Little Neck Bay,35814.87788,0,0,0,2.8435,5.106,1.400833333,,,https://echo.epa.gov/detailed-facility-report?fid=NY0026841&sys=ICP
2015,ICIS,MA0000469,1.10064E+11,SEAMAN PAPER OF MASSACHUSETTS,TEMPLETON,WORCESTER,MA,Major,42.59574,-72.05228,2621,2621,PAPER MILLS,10802020201,Otter River,35234.56452,0,0,0,6.961288907,22.47408025,0.848766667,,,https://echo.epa.gov/detailed-facility-report?fid=MA0000469&sys=ICP
2015,ICIS,MA0100935,1.10009E+11,LENOX CENTER WASTEWATER TREATMENT FACILITY,LENOX,BERKSHIRE,MA,Major,42.34831,-73.24545,4952,4952,SEWERAGE SYSTEMS,11000050104,Sackett Brook-Housatonic River,33911.83056,0,0,0,5.465308333,8.681,0.545916667,,Y,https://echo.epa.gov/detailed-facility-report?fid=MA0100935&sys=ICP
2015,ICIS,MA0101168,1.1001E+11,PALMER WATER POLLUTION CONTROL FACILITY,PALMER (THREE RIVERS),HAMPDEN,MA,Major,42.185311,-72.362228,4952,4952,SEWERAGE SYSTEMS,10802040207,Danforth Brook-Ware River,33669.05552,0,0,0,8.844166667,11.09,1.258333333,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101168&sys=ICP
2015,ICIS,MA0100889,1.10007E+11,WARE WASTEWATER TREATMENT PLANT,WARE,HAMPSHIRE,MA,Major,42.25194,-72.25514,4952,4952,SEWERAGE SYSTEMS,10802040207,Danforth Brook-Ware River,32441.36916,0,0,0,6.133194444,7.68,0.579416667,,,https://echo.epa.gov/detailed-facility-report?fid=MA0100889&sys=ICP
2015,ICIS,MA0101257,1.10007E+11,ORANGE WASTEWATER TREATMENT PLANT,ORANGE,FRANKLIN,MA,Major,42.59606,-72.33146,4952,4952,SEWERAGE SYSTEMS,10802020205,Mill Brook-Millers River,30249.33423,0,0,0,17.37860215,24.26666667,0.805916667,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101257&sys=ICP
2015,ICIS,VT0000248,1.10001E+11,FIBERMARK,BRATTLEBORO,WINDHAM,VT,Major,42.888826,-72.546158,,,,10801070505,Catsbane Brook-Connecticut River,29794.71856,0,0,0,10.875,16.5,0.888333333,,,https://echo.epa.gov/detailed-facility-report?fid=VT0000248&sys=ICP
2015,ICIS,MA0100137,1.10001E+11,MONTAGUE WASTEWATER TREATMENT FACILITY,MONTAGUE,FRANKLIN,MA,Major,42.5808,-72.57232,4952,4952,SEWERAGE SYSTEMS,10802010602,Russellville Brook-Connecticut River,28440.1,0,0,0,11.64570298,23.03089375,0.788916667,,,https://echo.epa.gov/detailed-facility-report?fid=MA0100137&sys=ICP
2015,ICIS,NH0100145,1.10007E+11,LANCASTER WASTEWATER TREATMENT FACILITY,LANCASTER,COOS,NH,Major,44.484948,-71.595363,4952,4952,SEWERAGE SYSTEMS,10801010903,Mink Brook-Connecticut River,28389.6,0,0,0,11.61731845,21.76458207,0.8045,,,https://echo.epa.gov/detailed-facility-report?fid=NH0100145&sys=ICP
2015,ICIS,MA0003697,1.10001E+11,BARNHARDT MANUFACTURING,COLRAIN,FRANKLIN,MA,Major,42.655709,-72.714796,2269,2269,"FINISHERS OF TEXTILES, NEC",10802030302,Taylor Brook-North River,28344.80353,0,0,0,12.68166667,23.82,0.392466667,,Y,https://echo.epa.gov/detailed-facility-report?fid=MA0003697&sys=ICP
2015,ICIS,MA0101141,1.10002E+11,CHARLTON WASTEWATER TREATMENT FACILITY,CHARLTON,WORCESTER,MA,Major,42.141435,-71.995382,4952,4952,SEWERAGE SYSTEMS,11000010104,Cady Brook-Quinebaug River,27209.1008,53.37552875,0,53.37552875,21.62889676,83.13634409,0.208166667,,Y,https://echo.epa.gov/detailed-facility-report?fid=MA0101141&sys=ICP
2015,ICIS,MA0100099,1.1001E+11,HADLEY WASTEWATER TREATMENT PLANT,HADLEY,HAMPSHIRE,MA,Non-Major,42.32859,-72.586487,4952,4952,SEWERAGE SYSTEMS,10802010610,Dry Brook-Connecticut River,23076.31058,0,0,0,6.984646625,12.00465421,0.366916667,,,https://echo.epa.gov/detailed-facility-report?fid=MA0100099&sys=ICP
2015,ICIS,NH0100200,1.10007E+11,NEWPORT WASTEWATER TREATMENT FACILITY,NEWPORT,SULLIVAN,NH,Major,43.376645,-72.181957,4952,4952,SEWERAGE SYSTEMS,10801060405,Long Pond Brook-Sugar River,22879.43534,0,0,0,14.45833333,22,0.528333333,,,https://echo.epa.gov/detailed-facility-report?fid=NH0100200&sys=ICP
2015,ICIS,MA0100005,1.10007E+11,ATHOL WASTEWATER TREATMENT FACILITY,ATHOL,WORCESTER,MA,Major,42.586234,-72.242982,4952,4952,SEWERAGE SYSTEMS,10802020204,Beaver Brook-Millers River,20569.2,0,0,0,9.184315996,23.16941091,0.768083333,,,https://echo.epa.gov/detailed-facility-report?fid=MA0100005&sys=ICP
2015,ICIS,CT0020630,1.10007E+11,MYSTIC MARINELIFE AQUARIUM,MYSTIC,NEW LONDON,CT,Non-Major,41.37171,-71.951156,8412,8412,MUSEUMS AND ART GALLERIES,11000030303,Stony Brook-Frontal Fishers Island Sound,19507.83367,0,0,0,48.59076667,201.6733333,0.00821547,,Y,https://echo.epa.gov/detailed-facility-report?fid=CT0020630&sys=ICP
2015,ICIS,VT0100978,1.10011E+11,HARTFORD - QUECHEE,HARTFORD,WINDSOR,VT,Non-Major,43.64441,-72.41415,,,,10801060207,Ottauquechee River,19387.68893,0,0,0,35.08333333,49.5,0.183658333,,,https://echo.epa.gov/detailed-facility-report?fid=VT0100978&sys=ICP
2015,ICIS,NY0021342,1.10007E+11,HUNTINGTON SEWER DISTRICT STP,HUNTINGTON,SUFFOLK,NY,Major,40.88122,-73.42209,4952,4952,SEWERAGE SYSTEMS,20302010203,Huntington Harbor-Lloyd Harbor,18026,0,0,0,2.986428111,5.703814969,2.244316667,,,https://echo.epa.gov/detailed-facility-report?fid=NY0021342&sys=ICP
2015,ICIS,CT0000434,1.10036E+11,AHLSTROM NONWOVENS,WINDSOR LOCKS,HARTFORD,CT,Major,41.925376,-72.625924,2621,2621,PAPER MILLS,10802050105,Freshwater Brook-Connecticut River,17146.8795,0,0,0,1.3125,3.25,0.41708872,,,https://echo.epa.gov/detailed-facility-report?fid=CT0000434&sys=ICP
2015,ICIS,CT0003212,1.10033E+11,KIMBERLY-CLARK TISSUE MILL,NEW MILFORD,LITCHFIELD,CT,Major,41.5567,-73.4102,2676,2676,SANITARY PAPER PRODUCTS,11000050604,Great Brook-Housatonic River,16130.2365,0,0,0,1.801559967,2.183485536,1.4775,,,https://echo.epa.gov/detailed-facility-report?fid=CT0003212&sys=ICP
2015,ICIS,MA0110043,1.10007E+11,MCLAUGHLIN STATE TROUT HATCHERY,BELCHERTOWN,HAMPSHIRE,MA,Non-Major,42.267471,-72.338576,921,921,FISH HATCHERIES AND PRESERVES,10802040106,Quabbin Reservoir-Swift River,15987,4161,0,4161,3.070571098,5.104778589,5.576666667,,,https://echo.epa.gov/detailed-facility-report?fid=MA0110043&sys=ICP
2015,ICIS,NY0021822,1.10002E+11,OYSTER BAY WPCP,OYSTER BAY,NASSAU,NY,Major,40.878222,-73.526778,4952,4952,SEWERAGE SYSTEMS,20302010201,Mill Neck Creek-Oyster Bay Harbor,15414.9,0,0,0,0,0,,,,https://echo.epa.gov/detailed-facility-report?fid=NY0021822&sys=ICP
2015,ICIS,MA0101567,1.10001E+11,WARREN WASTEWATER TREATMENT PLANT,WARREN,WORCESTER,MA,Major,42.210084,-72.24737,4952,4952,SEWERAGE SYSTEMS,10802040305,Middle Quaboag River,15302.78,0,0,0,9.269289892,13.82231448,0.2715,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101567&sys=ICP
2015,ICIS,NY0165891,1.1001E+11,PAWLING JOINT SEWER COMM WWTP,PAWLING,DUTCHESS,NY,Non-Major,41.573667,-73.594194,4952,4952,SEWERAGE SYSTEMS,11000050505,Swamp River,14864.17647,0,0,0,12.89458333,16.145,0.196166667,,,https://echo.epa.gov/detailed-facility-report?fid=NY0165891&sys=ICP
2015,ICIS,NH0100153,1.10001E+11,LITTLETON WASTEWATER TREATMENT PLANT,LITTLETON,GRAFTON,NH,Major,44.30882,-71.79048,4952,4952,SEWERAGE SYSTEMS,10801030403,Baker Brook-Ammonoosuc River,14412.7967,0,0,0,2.15,4.6,0.694583333,,,https://echo.epa.gov/detailed-facility-report?fid=NH0100153&sys=ICP
2015,ICIS,MA0001848,1.10011E+11,ONYX SPECIALTY PAPERS INC - WILLOW MILL,LEE,BERKSHIRE,MA,Major,42.274705,-73.286202,2621,2621,PAPER MILLS,11000050107,Konkapot Brook-Housatonic River,14109.25,0,0,0,4.743497809,7.297798228,0.983845,,,https://echo.epa.gov/detailed-facility-report?fid=MA0001848&sys=ICP
2015,ICIS,MA0101052,1.10023E+11,ERVING WASTEWATER TREATMENT PLANT #2,ERVING,FRANKLIN,MA,Major,42.5975,-72.3879,4952,4952,SEWERAGE SYSTEMS,10802020207,Lyons Brook-Millers River,13872.07,0,0,0,2.422490904,4.200319983,1.8875,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101052&sys=ICP
2015,ICIS,CT0025305,1.1E+11,"UNIMETAL SURFACE FINISHING, LLC",THOMASTON,LITCHFIELD,CT,Major,41.66935,-73.07774,3471,3471,PLATING AND POLISHING,11000051105,Northfield Brook-Naugatuck River,13753.026,2752.52355,0,2752.52355,63.94179743,97.49360087,0.038825708,,,https://echo.epa.gov/detailed-facility-report?fid=CT0025305&sys=ICP
2015,ICIS,MA0101290,1.1001E+11,HATFIELD WASTEWATER TREATMENT FACILITY,HATFIELD,HAMPSHIRE,MA,Non-Major,42.394226,-72.592828,4952,4952,SEWERAGE SYSTEMS,10802010602,Russellville Brook-Connecticut River,13679,0,0,0,27.66909535,43.20003088,0.16275,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101290&sys=ICP
2015,ICIS,CT0100439,1.1001E+11,PLAINFIELD VILLAGE SEWAGE TREATMENT PLANT,PLAINFIELD,WINDHAM,CT,Non-Major,41.669458,-71.928107,4952,4952,SEWERAGE SYSTEMS,11000010702,Mill Brook,13480.37211,2926.355051,0,2926.355051,15.715,29,0.354583333,,,https://echo.epa.gov/detailed-facility-report?fid=CT0100439&sys=ICP
2015,ICIS,CT0100404,1.10002E+11,NORTH HAVEN WATER POLLUTION CONTROL FACILITY,NORTH HAVEN,NEW HAVEN,CT,Major,41.364329,-72.871671,4952,4952,SEWERAGE SYSTEMS,11000040104,Muddy River,13035.31665,0,0,0,1.483333333,3.5,2.794166667,,,https://echo.epa.gov/detailed-facility-report?fid=CT0100404&sys=ICP
2015,ICIS,MA0100340,1.10024E+11,TEMPLETON WASTEWATER TREATMENT FACILITY,TEMPLETON (BALDWINVILLE),WORCESTER,MA,Major,42.601436,-72.073756,4952,4952,SEWERAGE SYSTEMS,10802020201,Otter River,12854.51515,0,0,0,7.387020609,21.61505376,0.252416667,,,https://echo.epa.gov/detailed-facility-report?fid=MA0100340&sys=ICP
2015,ICIS,CT0100145,1.10001E+11,DANBURY WATER POLLUTION CONTROL FACILITY,DANBURY,FAIRFIELD,CT,Major,41.402711,-73.418112,4952,4952,SEWERAGE SYSTEMS,11000050802,Limekiln Brook-Still River,12104.34541,0,0,0,0.47125,1.33,8.341666667,,,https://echo.epa.gov/detailed-facility-report?fid=CT0100145&sys=ICP
2015,ICIS,MA0100919,1.10001E+11,SPENCER WASTEWATER TREATMENT PLANT,SPENCER,WORCESTER,MA,Major,42.231774,-72.013348,4952,4952,SEWERAGE SYSTEMS,10802040301,Sevenmile River,12102.955,0,0,0,30.18120143,83.60850626,0.2175,,,https://echo.epa.gov/detailed-facility-report?fid=MA0100919&sys=ICP
2015,ICIS,MAG580004,1.10007E+11,SOUTH DEERFIELD WASTEWATER TREATMENT PLANT,DEERFIELD,FRANKLIN,MA,Non-Major,42.46829,-72.58914,,,,10802010602,Russellville Brook-Connecticut River,12084.83,0,0,0,9.941103235,28.49913729,0.399416667,,,https://echo.epa.gov/detailed-facility-report?fid=MAG580004&sys=ICP
2015,ICIS,MA0100862,1.10001E+11,WINCHENDON WATER POLLUTION CONTROL FACILITY,WINCHENDON,WORCESTER,MA,Major,42.68367,-72.08202,4952,4952,SEWERAGE SYSTEMS,10802020103,Torbell Brook-Millers River,11869.41,0,0,0,7.482314876,16.46257752,0.520083333,,,https://echo.epa.gov/detailed-facility-report?fid=MA0100862&sys=ICP
2015,ICIS,NH0100790,1.10002E+11,KEENE WASTEWATER TREATMENT FACILITY,KEENE,CHESHIRE,NH,Major,42.89049,-72.27547,4952,4952,SEWERAGE SYSTEMS,10802010303,South Branch Ashuelot River,11394,0,0,0,1.448410245,3.914230788,2.427416667,,,https://echo.epa.gov/detailed-facility-report?fid=NH0100790&sys=ICP
2015,ICIS,VT0101010,1.10002E+11,HARTFORD WASTE WATER TREATMENT FACILITY,HARTFORD,WINDSOR,VT,Major,43.646444,-72.314662,,,,10801060302,Lulls Brook-Connecticut River,11209.29078,0,0,0,5.290909091,7.5,0.694583333,,,https://echo.epa.gov/detailed-facility-report?fid=VT0101010&sys=ICP
