Year,Data Source,NPDES Permit Number,FRS ID,Facility Name,City,County,State,Major/Non-Major Status,Facility Latitude,Facility Longitude,SIC Code,4-Digit SIC Code,SIC Description,HUC 12 Code,Watershed Name,Total Pounds (lb/yr),Load Over Limit,Total TWPE (lb-eq/yr),TWPE Over Limit,Avg Concentration (mg/L),Max Concentration (mg/L),Average Flow (MGD),Links to TRI ID,Contains Potential Outliers?,Link to DFR
2008,ICIS,MA0101214,1.10024E+11,GREENFIELD WATER POLLUTION CONTROL FACILITY,GREENFIELD,FRANKLIN,MA,Major,42.571367,-72.598121,4952,4952,SEWERAGE SYSTEMS,10802030402,Lower Green River,128305.1366,0,0,0,3.217777778,4.466666667,4.3775,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101214&sys=ICP
2008,ICIS,MA0100455,1.10001E+11,SOUTH HADLEY WASTEWATER TREATMENT FACILITY,CHICOPEE,HAMPDEN,MA,Major,42.205371,-72.58814,4952,4952,SEWERAGE SYSTEMS,10802010702,Stony Brook-Connecticut River,120236.5542,0,0,0,5.192291667,9.8875,4.125,,,https://echo.epa.gov/detailed-facility-report?fid=MA0100455&sys=ICP
2008,ICIS,MA0101168,1.1001E+11,PALMER WATER POLLUTION CONTROL FACILITY,PALMER (THREE RIVERS),HAMPDEN,MA,Major,42.185311,-72.362228,4952,4952,SEWERAGE SYSTEMS,10802040207,Danforth Brook-Ware River,119735.4874,0,0,0,5.057972222,7.156666667,2.175,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101168&sys=ICP
2008,ICIS,CT0100510,1.10001E+11,SOUTH WINDSOR WATER POLLUTION CONTROL FACILITY,SOUTH WINDSOR,HARTFORD,CT,Major,41.829512,-72.635461,4952,4952,SEWERAGE SYSTEMS,10802050502,Stoughton Brook-Connecticut River,110012.5252,0,0,0,19.22363636,23.2,1.944333333,,,https://echo.epa.gov/detailed-facility-report?fid=CT0100510&sys=ICP
2008,ICIS,CT0003875,1.10002E+11,CRRA MID-CONN FACILITY,HARTFORD,HARTFORD,CT,Major,41.748663,-72.650764,4911,4911,ELECTRICAL SERVICES,10802050505,Goff Brook-Connecticut River,108851.5566,0,0,0,0.235833333,0.266666667,15.96435914,,,https://echo.epa.gov/detailed-facility-report?fid=CT0003875&sys=ICP
2008,ICIS,NY0026719,1.10001E+11,BLIND BROOK SD WWTP,RYE,WESTCHESTER,NY,Major,40.96475,-73.690778,4952,4952,SEWERAGE SYSTEMS,11000060405,Blind Brook-Horseneck Brook,108286,0,0,0,9.725938924,13.21679822,3.69,,,https://echo.epa.gov/detailed-facility-report?fid=NY0026719&sys=ICP
2008,ICIS,MA0101478,1.10001E+11,EASTHAMPTON WASTEWATER TREATMENT PLANT,EASTHAMPTON,HAMPSHIRE,MA,Major,42.277698,-72.648897,4952,4952,SEWERAGE SYSTEMS,10802010609,Lower Manhan River,104055.33,0,0,0,16.36583879,45.01769255,1.699222222,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101478&sys=ICP
2008,ICIS,NY0026841,1.10007E+11,BELGRAVE WPCP,GREAT NECK,NASSAU,NY,Major,40.778861,-73.7425,4952,4952,SEWERAGE SYSTEMS,20302010101,Alley Creek-Little Neck Bay,100565.5075,0,0,0,7.571416667,8.723666667,1.453333333,,,https://echo.epa.gov/detailed-facility-report?fid=NY0026841&sys=ICP
2008,ICIS,NY0022128,1.10065E+11,GREAT NECK (V) WPCP,GREAT NECK,NASSAU,NY,Major,40.797539,-73.713261,4952,4952,SEWERAGE SYSTEMS,20302010102,Mitchells Creek-Manhassett Bay,98010,0,0,0,0,0,0.884441096,,,https://echo.epa.gov/detailed-facility-report?fid=NY0022128&sys=ICP
2008,ICIS,NHG580099,1.10002E+11,HANOVER WASTEWATER TREATMENT FACILITY,HANOVER,GRAFTON,NH,Non-Major,43.69523,-72.297549,4952,4952,SEWERAGE SYSTEMS,10801040401,Mink Brook,87427.70395,0,0,0,46.09354839,78.38709677,1.508916667,,,https://echo.epa.gov/detailed-facility-report?fid=NHG580099&sys=ICP
2008,ICIS,MA0100005,1.10007E+11,ATHOL WASTEWATER TREATMENT FACILITY,ATHOL,WORCESTER,MA,Major,42.586234,-72.242982,4952,4952,SEWERAGE SYSTEMS,10802020204,Beaver Brook-Millers River,78255.23333,0,0,0,5.500866167,14.61195552,1.581416667,,,https://echo.epa.gov/detailed-facility-report?fid=MA0100005&sys=ICP
2008,ICIS,MA0000671,1.10002E+11,CRANE WASTEWATER TREATEMENT PLANT,DALTON,BERKSHIRE,MA,Major,42.46776,-73.18482,2621,2621,PAPER MILLS,11000050103,East Branch Housatonic River,76280.04525,0,0,0,3.745,7.25,3.330916667,,,https://echo.epa.gov/detailed-facility-report?fid=MA0000671&sys=ICP
2008,ICIS,CT0003263,1.10017E+11,DOMINION MILLSTONE NUCLEAR POWER STATION,WATERFORD,NEW LONDON,CT,Major,41.307765,-72.165617,4911,4911,ELECTRICAL SERVICES,11000030305,Fenger Brook-Frontal Lond Island Sound,68290.63146,0,0,0,0.02,0.03,112.8182752,,,https://echo.epa.gov/detailed-facility-report?fid=CT0003263&sys=ICP
2008,ICIS,NY0026620,1.10001E+11,GLEN COVE WASTEWATER TREATMENT FACILITY,GLEN COVE,NASSAU,NY,Major,40.858722,-73.641667,4952,4952,SEWERAGE SYSTEMS,20302010103,Glen Cove Creek-Hempstead Harbor,59392.76525,0,0,0,1.138212121,2.903333333,2.875,,,https://echo.epa.gov/detailed-facility-report?fid=NY0026620&sys=ICP
2008,ICIS,CT0100455,1.10056E+11,PLAINVILLE WPCF,PLAINVILLE,HARTFORD,CT,Major,41.68032,-72.86501,4952,4952,SEWERAGE SYSTEMS,10802070404,Pequabuck River,56010.16659,15342.24966,0,15342.24966,7.872083333,14.75,2.340833333,,,https://echo.epa.gov/detailed-facility-report?fid=CT0100455&sys=ICP
2008,ICIS,MA0101524,1.10001E+11,GREAT BARRINGTON WASTEWATER TREATMENT FACILITY,GREAT BARRINGTON,BERKSHIRE,MA,Major,42.18994,-73.35709,4952,4952,SEWERAGE SYSTEMS,11000050204,Ironwork Brook-Housatonic River,51499.71717,0,0,0,3.964444444,5.941666667,1.5295,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101524&sys=ICP
2008,ICIS,CT0100315,1.10001E+11,MERIDEN WATER POLLUTION CONTROL FACILITY,MERIDEN,NEW HAVEN,CT,Major,41.513431,-72.827878,4952,4952,SEWERAGE SYSTEMS,11000040105,Outlet Quinnipiac River,50840.79621,0,0,0,1.1825,3.32,12.275,,,https://echo.epa.gov/detailed-facility-report?fid=CT0100315&sys=ICP
2008,ICIS,MA0110264,1.10007E+11,"AUSTRALIS AQUACULTURE, LLC",MONTAGUE (TURNERS FALLS),FRANKLIN,MA,Non-Major,42.59159,-72.5291,921,921,FISH HATCHERIES AND PRESERVES,10802010503,Dry Brook-Connecticut River,49921.09864,0,0,0,22.56416667,63.195,0.093333333,,,https://echo.epa.gov/detailed-facility-report?fid=MA0110264&sys=ICP
2008,ICIS,NH0100145,1.10007E+11,LANCASTER WASTEWATER TREATMENT FACILITY,LANCASTER,COOS,NH,Major,44.484948,-71.595363,4952,4952,SEWERAGE SYSTEMS,10801010903,Mink Brook-Connecticut River,48751.52072,0,0,0,14.47240279,15.75813891,0.974833333,,,https://echo.epa.gov/detailed-facility-report?fid=NH0100145&sys=ICP
2008,ICIS,MA0100137,1.10001E+11,MONTAGUE WASTEWATER TREATMENT FACILITY,MONTAGUE,FRANKLIN,MA,Major,42.5808,-72.57232,4952,4952,SEWERAGE SYSTEMS,10802010602,Russellville Brook-Connecticut River,43642.87681,0,0,0,3.451664767,7.75,1.133833333,,,https://echo.epa.gov/detailed-facility-report?fid=MA0100137&sys=ICP
2008,ICIS,MA0101516,1.10001E+11,ERVING WASTEWATER TREATMENT PLANT #1,ERVING,FRANKLIN,MA,Major,42.588774,-72.49445,4952,4952,SEWERAGE SYSTEMS,10802020207,Lyons Brook-Millers River,43269.63687,0,0,0,27.96279316,40.79290737,0.190916667,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101516&sys=ICP
2008,ICIS,MA0100889,1.10007E+11,WARE WASTEWATER TREATMENT PLANT,WARE,HAMPSHIRE,MA,Major,42.25194,-72.25514,4952,4952,SEWERAGE SYSTEMS,10802040207,Danforth Brook-Ware River,42025.71121,0,0,0,7.595,60.85,0.805416667,,Y,https://echo.epa.gov/detailed-facility-report?fid=MA0100889&sys=ICP
2008,ICIS,MA0101257,1.10007E+11,ORANGE WASTEWATER TREATMENT PLANT,ORANGE,FRANKLIN,MA,Major,42.59606,-72.33146,4952,4952,SEWERAGE SYSTEMS,10802020205,Mill Brook-Millers River,41915.97582,0,0,0,17.98229896,30.6215,1.287333333,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101257&sys=ICP
2008,ICIS,MA0101052,1.10023E+11,ERVING WASTEWATER TREATMENT PLANT #2,ERVING,FRANKLIN,MA,Major,42.5975,-72.3879,4952,4952,SEWERAGE SYSTEMS,10802020207,Lyons Brook-Millers River,35738.24436,0,0,0,2.214323606,4.15483871,1.738833333,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101052&sys=ICP
2008,ICIS,CT0100617,1.10001E+11,WALLINGFORD WATER POLLUTION CONTROL FACILITY,WALLINGFORD,NEW HAVEN,CT,Major,41.446099,-72.837583,4952,4952,SEWERAGE SYSTEMS,11000040105,Outlet Quinnipiac River,33651.66261,0,0,0,1.5,3.8,6.27,,,https://echo.epa.gov/detailed-facility-report?fid=CT0100617&sys=ICP
2008,ICIS,MA0101061,1.10007E+11,NORTH BROOKFIELD WASTE WATER TREATMENT PLANT,NORTH BROOKFIELD,WORCESTER,MA,Major,42.248876,-72.074475,4952,4952,SEWERAGE SYSTEMS,10802040303,Upper Quaboag River,30828.18,0,0,0,5.86632795,16.86582009,0.458083333,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101061&sys=ICP
2008,ICIS,CT0025305,1.1E+11,"UNIMETAL SURFACE FINISHING, LLC",THOMASTON,LITCHFIELD,CT,Major,41.66935,-73.07774,3471,3471,PLATING AND POLISHING,11000051105,Northfield Brook-Naugatuck River,29477.29849,0,0,0,28.595271,52.59596298,0.023847812,,,https://echo.epa.gov/detailed-facility-report?fid=CT0025305&sys=ICP
2008,ICIS,NH0100790,1.10002E+11,KEENE WASTEWATER TREATMENT FACILITY,KEENE,CHESHIRE,NH,Major,42.89049,-72.27547,4952,4952,SEWERAGE SYSTEMS,10802010303,South Branch Ashuelot River,29359,0,0,0,2.485473958,9.351570638,3.5515,,,https://echo.epa.gov/detailed-facility-report?fid=NH0100790&sys=ICP
2008,ICIS,MA0100421,1.10002E+11,STURBRIDGE WATER POLLUTION CONTROL FACILITY,STURBRIDGE,WORCESTER,MA,Major,42.104697,-72.088066,4952,4952,SEWERAGE SYSTEMS,11000010103,McKinstry Brook-Quinebaug River,28693.3116,0,0,0,4.683888889,6.003333333,0.667,,,https://echo.epa.gov/detailed-facility-report?fid=MA0100421&sys=ICP
2008,ICIS,NH0100200,1.10007E+11,NEWPORT WASTEWATER TREATMENT FACILITY,NEWPORT,SULLIVAN,NH,Major,43.376645,-72.181957,4952,4952,SEWERAGE SYSTEMS,10801060405,Long Pond Brook-Sugar River,28650.47555,0,0,0,13.66666667,28,0.694166667,,,https://echo.epa.gov/detailed-facility-report?fid=NH0100200&sys=ICP
2008,ICIS,MA0100862,1.10001E+11,WINCHENDON WATER POLLUTION CONTROL FACILITY,WINCHENDON,WORCESTER,MA,Major,42.68367,-72.08202,4952,4952,SEWERAGE SYSTEMS,10802020103,Torbell Brook-Millers River,28371.16572,570,0,570,7.770661199,16,0.311166667,,,https://echo.epa.gov/detailed-facility-report?fid=MA0100862&sys=ICP
2008,ICIS,NH0100153,1.10001E+11,LITTLETON WASTEWATER TREATMENT PLANT,LITTLETON,GRAFTON,NH,Major,44.30882,-71.79048,4952,4952,SEWERAGE SYSTEMS,10801030403,Baker Brook-Ammonoosuc River,28330.60796,0,0,0,28.28430108,45.5,0.951,,,https://echo.epa.gov/detailed-facility-report?fid=NH0100153&sys=ICP
2008,ICIS,MA0100935,1.10009E+11,LENOX CENTER WASTEWATER TREATMENT FACILITY,LENOX,BERKSHIRE,MA,Major,42.34831,-73.24545,4952,4952,SEWERAGE SYSTEMS,11000050104,Sackett Brook-Housatonic River,26305.6618,0,0,0,3.314848485,5.46,0.923916667,,,https://echo.epa.gov/detailed-facility-report?fid=MA0100935&sys=ICP
2008,ICIS,CT0003212,1.10033E+11,KIMBERLY-CLARK TISSUE MILL,NEW MILFORD,LITCHFIELD,CT,Major,41.5567,-73.4102,2676,2676,SANITARY PAPER PRODUCTS,11000050604,Great Brook-Housatonic River,25096.67055,0,0,0,2.93091803,4.878775539,1.455416667,,,https://echo.epa.gov/detailed-facility-report?fid=CT0003212&sys=ICP
2008,ICIS,NY0206644,1.1001E+11,SUFFOLK CO SD#21 SUNY,STONY BROOK,SUFFOLK,NY,Major,40.924472,-73.121139,4952,4952,SEWERAGE SYSTEMS,20302010304,Mt Sinai Harbor-Port Jefferson Harbor,23781.99079,0,0,0,0.722222222,2.516666667,0.892083333,,,https://echo.epa.gov/detailed-facility-report?fid=NY0206644&sys=ICP
2008,ICIS,CT0100145,1.10001E+11,DANBURY WATER POLLUTION CONTROL FACILITY,DANBURY,FAIRFIELD,CT,Major,41.402711,-73.418112,4952,4952,SEWERAGE SYSTEMS,11000050802,Limekiln Brook-Still River,23335.64863,0,0,0,0.818333333,3.54,9.4,,,https://echo.epa.gov/detailed-facility-report?fid=CT0100145&sys=ICP
2008,ICIS,CT0100625,1.10002E+11,WATERBURY WATER POLLUTION CONTROL FACILITY,WATERBURY,NEW HAVEN,CT,Major,41.52161,-73.04427,4952,4952,SEWERAGE SYSTEMS,11000051205,Long Meadow Pond Brook-Naugatuck River,22501.41501,0,0,0,0.341666667,0.54,23.25833333,,,https://echo.epa.gov/detailed-facility-report?fid=CT0100625&sys=ICP
2008,ICIS,CT0100218,1.10001E+11,FARMINGTON WPCF,FARMINGTON,HARTFORD,CT,Major,41.728989,-72.828711,4952,4952,SEWERAGE SYSTEMS,10802070405,Roaring Brook-Farmington River,21590.97474,0,0,0,1.88,2.9,4.3,,,https://echo.epa.gov/detailed-facility-report?fid=CT0100218&sys=ICP
2008,ICIS,CT0101320,1.1004E+11,UNIVERSITY OF CT WATER POLLUTION CONTROL FACILITY,STORRS,TOLLAND,CT,Major,41.811635,-72.263126,8221,8221,"COLLEGES, UNIV & PROF SCHOOLS",11000020108,Nelson Brook-Willimantic River,21381.8645,0,0,0,6.404166667,7.9,1.108083333,,,https://echo.epa.gov/detailed-facility-report?fid=CT0101320&sys=ICP
2008,ICIS,CT0000434,1.10036E+11,AHLSTROM NONWOVENS,WINDSOR LOCKS,HARTFORD,CT,Major,41.925376,-72.625924,2621,2621,PAPER MILLS,10802050105,Freshwater Brook-Connecticut River,20957.33508,0,0,0,1.592,2.1,0.868240683,,,https://echo.epa.gov/detailed-facility-report?fid=CT0000434&sys=ICP
2008,ICIS,MA0101567,1.10001E+11,WARREN WASTEWATER TREATMENT PLANT,WARREN,WORCESTER,MA,Major,42.210084,-72.24737,4952,4952,SEWERAGE SYSTEMS,10802040305,Middle Quaboag River,19802.3,0,0,0,10.62770635,18.07302611,0.309083333,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101567&sys=ICP
2008,ICIS,MA0100099,1.1001E+11,HADLEY WASTEWATER TREATMENT PLANT,HADLEY,HAMPSHIRE,MA,Non-Major,42.32859,-72.586487,4952,4952,SEWERAGE SYSTEMS,10802010610,Dry Brook-Connecticut River,19636.67625,0,0,0,23.19180108,24.53333333,0.401833333,,,https://echo.epa.gov/detailed-facility-report?fid=MA0100099&sys=ICP
2008,ICIS,MA0101800,1.10024E+11,WESTFIELD WASTEWATER TREATMENT PLANT,WESTFIELD,HAMPDEN,MA,Non-Major,42.125314,-72.730211,4952,4952,SEWERAGE SYSTEMS,10802060301,Moose Meadow Brook-Westfield River,19331.8113,0,0,0,1.6725,7.21,4.138666667,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101800&sys=ICP
2008,ICIS,MA0100919,1.10001E+11,SPENCER WASTEWATER TREATMENT PLANT,SPENCER,WORCESTER,MA,Major,42.231774,-72.013348,4952,4952,SEWERAGE SYSTEMS,10802040301,Sevenmile River,17021.485,0,0,0,16.78275419,40.08063418,0.515,,,https://echo.epa.gov/detailed-facility-report?fid=MA0100919&sys=ICP
2008,ICIS,MA0100901,1.10024E+11,SOUTHBRIDGE WASTEWTER TREATMENT FACILITY,SOUTHBRIDGE,WORCESTER,MA,Major,42.06969,-72.0063,4952,4952,SEWERAGE SYSTEMS,11000010104,Cady Brook-Quinebaug River,16965.93399,0,0,0,2.004285714,10,2.935833333,,,https://echo.epa.gov/detailed-facility-report?fid=MA0100901&sys=ICP
2008,ICIS,CT0100404,1.10002E+11,NORTH HAVEN WATER POLLUTION CONTROL FACILITY,NORTH HAVEN,NEW HAVEN,CT,Major,41.364329,-72.871671,4952,4952,SEWERAGE SYSTEMS,11000040104,Muddy River,16854.9878,0,0,0,1.441666667,4,3.668333333,,,https://echo.epa.gov/detailed-facility-report?fid=CT0100404&sys=ICP
2008,ICIS,MA0101648,1.10007E+11,SOUTH DEERFIELD WASTEWATER TREATMENT PLANT,DEERFIELD,FRANKLIN,MA,Non-Major,42.46829,-72.58914,4952,4952,SEWERAGE SYSTEMS,10802010602,Russellville Brook-Connecticut River,16776.77346,0,0,0,14.66629032,28.02933333,0.52275,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101648&sys=ICP
2008,ICIS,MA0101087,1.1001E+11,STOCKBRIDGE WASTEWATER TREATMENT PLANT,STOCKBRIDGE,BERKSHIRE,MA,Non-Major,42.293751,-73.325903,4952,4952,SEWERAGE SYSTEMS,11000050107,Konkapot Brook-Housatonic River,15897.94315,0,0,0,6.695833333,14.01333333,0.25245,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101087&sys=ICP
2008,ICIS,MA0101141,1.10002E+11,CHARLTON WASTEWATER TREATMENT FACILITY,CHARLTON,WORCESTER,MA,Major,42.141435,-71.995382,4952,4952,SEWERAGE SYSTEMS,11000010104,Cady Brook-Quinebaug River,15392.60021,0,0,0,19.81300701,62.91612903,0.186833333,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101141&sys=ICP
2008,ICIS,MA0102148,1.10002E+11,BELCHERTOWN WATER RECLAMATION FACILITY,BELCHERTOWN,HAMPSHIRE,MA,Major,42.281579,-72.42563,4952,4952,SEWERAGE SYSTEMS,10802010701,Batchelor Brook,14282.57383,0,0,0,4.615,5.85,0.511416667,,,https://echo.epa.gov/detailed-facility-report?fid=MA0102148&sys=ICP
2008,ICIS,NH0100544,1.10002E+11,SUNAPEE WASTEWATER TREATMENT FACILITY,SUNAPEE,SULLIVAN,NH,Major,43.379784,-72.113507,4952,4952,SEWERAGE SYSTEMS,10801060405,Long Pond Brook-Sugar River,13451.76715,0,0,0,15.06,25,0.3577,,,https://echo.epa.gov/detailed-facility-report?fid=NH0100544&sys=ICP
